,x,r,Mach Number,Stagnation Temperature (K),Stagnation Pressure (kPa),Static Temperature (K),Heat Transfer Coefficient,Heat Flux (kW/m2),Viscosity (Pa s),Thermal Conductivity (W/m K),Density (kg/m3),Velocity (m/s),Reynold's Number,Skin Friction Coefficient
123,2.6844616702786963,2.1653555,0.08942942159110225,3399.7138016403387,2067.968562935444,3399.6412421136424,12125.136082920246,37669.22272219419,5.8793815293327964e-05,0.13577266825324108,0.017926588806612746,17.280481227226947,359.26304904799815,0.017755788904866537
124,2.706286561906979,2.1653555,0.08942951719438733,3399.7112710351616,2067.9656018256883,3399.638716424113,12125.11874185959,37669.13816460099,5.8793785799322256e-05,0.13577256752177558,0.017926575488438703,17.28049328159697,362.18405210757464,0.01772705608653053
125,2.72811145353526,2.1653555,0.08942961259127455,3399.7087404356585,2067.962645458152,3399.6361907406745,12125.10142304188,37669.053676267155,5.8793756305267936e-05,0.1357724667901622,0.01792656217029678,17.280505296084055,365.10505699076685,0.017698599989159538
126,2.7499363451635435,2.1653555,0.08942970778373004,3399.706209841824,2067.9596937876986,3399.633665063318,12125.084126255511,37668.969256535034,5.879372681116583e-05,0.13577236605840412,0.01792654885218693,17.280517271068142,368.0260636854542,0.017670415765707034
127,2.771761236791825,2.1653555,0.08942980277368583,3399.703679253654,2067.956746769973,3399.631139392035,12125.066851292502,37668.884904758284,5.879369731701697e-05,0.13577226532650452,0.017926535534109105,17.28052920692258,370.9470721796319,0.01764249869164431
128,2.793586128420107,2.1653555,0.08942989756304084,3399.7011486711444,2067.953804361381,3399.628613726817,12125.049597948464,37668.80062030169,5.879366782282242e-05,0.1357721645944669,0.01792652221606326,17.280541104014315,373.8680824614082,0.017614844160927696
129,2.815411020048389,2.1653555,0.08942999215366158,3399.69861809429,2067.950866519073,3399.626088067656,12125.032366022502,37668.71640254094,5.879363832858282e-05,0.135772063862294,0.01792650889804935,17.28055296270404,376.78909451900324,0.017587447682128797
130,2.837235911676671,2.1653555,0.08943008654738298,3399.6960875230866,2067.9479332009228,3399.623562414543,12125.015155317085,37668.6322508621,5.879360883429922e-05,0.13577196312998893,0.017926495580067335,17.28056478334634,379.710108340747,0.01756030487472009
131,2.8590608033049536,2.1653555,0.08943018074600921,3399.6935569575303,2067.945004365511,3399.6210367674703,12124.997965638031,37668.54816466171,5.8793579339972504e-05,0.13577186239755484,0.017926482262117176,17.28057656628985,382.6311239150774,0.017533411465508335
132,2.880885694933235,2.1653555,0.08943027475131433,3399.691026397616,2067.94207997211,3399.61851112643,12124.980796794383,37668.46414334631,5.8793549845603535e-05,0.13577176166499474,0.017926468944198817,17.2805883118774,385.5521412305381,0.017506763285208962
133,2.902710586561518,2.1653555,0.08943036856504312,3399.68849584334,2067.939159980663,3399.6159854914135,12124.96364859833,37668.38018633221,5.8793520351193114e-05,0.13577166093231147,0.017926455626312232,17.28060002044615,388.4731602757772,0.01748035626515479
134,2.9245354781898,2.1653555,0.0894304621889117,3399.6859652946982,2067.9362443517725,3399.613459862414,12124.946520865153,37668.29629304534,5.879349085674209e-05,0.13577156019950778,0.017926442308457368,17.280611692327728,391.3941810395459,0.017454186434132855
135,2.946360369818082,2.1653555,0.08943055562460822,3399.6834347516856,2067.9333330466807,3399.610934239423,12124.929413413118,37668.2124629209,5.8793461362251386e-05,0.1357714594665866,0.017926428990634187,17.28062332784836,394.31520351069497,0.017428249915343436
136,2.968185261446364,2.1653555,0.08943064887379361,3399.6809042142986,2067.9304260272584,3399.6084086224328,12124.912326063479,37668.12869540337,5.8793431867721615e-05,0.13577135873355067,0.017926415672842654,17.280634927329004,397.23622767817625,0.0174025429234757
137,2.9900101530746452,2.1653555,0.08943074193810205,3399.6783736825328,2067.927523255986,3399.605883011436,12124.895258640301,37668.044989945985,5.8793402373153843e-05,0.1357712580004027,0.017926402355082725,17.28064649108545,400.15725353103716,0.017377061761894685
138,3.0118350447029285,2.1653555,0.08943083481914171,3399.675843156384,2067.9246246959447,3399.6033574064254,12124.878210970497,37667.96134601079,5.879337287854862e-05,0.13577115726714542,0.017926389037354357,17.28065801942847,403.0782810584222,0.017351802819934578
139,3.03365993633121,2.1653555,0.08943092751849538,3399.673312635848,2067.9217303107966,3399.600831807393,12124.861182883693,37667.8777630683,5.879334338390676e-05,0.1357710565337814,0.01792637571965752,17.280669512663916,405.99931024957164,0.017326762570293527
140,3.055484827959492,2.1653555,0.0894310200377209,3399.6707821209216,2067.9188400647763,3399.5983062143323,12124.84417421219,37667.79424059732,5.879331388922912e-05,0.13577095580031315,0.01792636240199216,17.28068097109284,408.9203410938163,0.017301937566525552
141,3.077309719587774,2.1653555,0.08943111237835184,3399.6682516115998,2067.9159539226753,3399.5957806272354,12124.827184790916,37667.710778084846,5.87932843945164e-05,0.1357708550667434,0.017926349084358254,17.280692395011584,411.8413735805804,0.017277324440625165
142,3.0991346112160563,2.1653555,0.08943120454189804,3399.665721107879,2067.913071849831,3399.5932550460952,12124.810214457351,37667.62737502575,5.8793254899769306e-05,0.13577075433307462,0.01792633576675576,17.280703784711925,414.7624076993775,0.017252919900700714
143,3.1209595028443387,2.1653555,0.08943129652984613,3399.6631906097555,2067.910193812113,3399.590729470905,12124.79326305148,37667.54403092276,5.879322540498852e-05,0.13577065359930915,0.017926322449184642,17.28071514048113,417.68344343981033,0.01722872072873256
144,3.1427843944726197,2.1653555,0.08943138834366,3399.6606601172252,2067.9073197759126,3399.588203901658,12124.7763304157,37667.46074528604,5.879319591017483e-05,0.13577055286544937,0.01792630913164486,17.280726462602097,420.6044807915691,0.017204723778412468
145,3.164609286100903,2.1653555,0.08943147998478138,3399.6581296302843,2067.9044497081304,3399.5856783383465,12124.759416394849,37667.37751763337,5.8793166415329004e-05,0.13577045213149805,0.01792629581413638,17.28073775135342,423.52551974442883,0.01718092597306065
146,3.186434177729185,2.1653555,0.08943157145463025,3399.6555991489286,2067.9015835761656,3399.5831527809646,12124.742520836055,37667.29434748964,5.879313692045158e-05,0.13577035139745713,0.017926282496659163,17.2807490070095,426.4465602882508,0.017157324303617237
147,3.2082590693574664,2.1653555,0.08943166275460535,3399.6530686731544,2067.898721347905,3399.580627229505,12124.725643588768,37667.211234386945,5.879310742554329e-05,0.13577025066332915,0.017926269179213177,17.280760229840638,429.3676024129792,0.017133915826704975
148,3.2300839609857497,2.1653555,0.08943175388608465,3399.650538202958,2067.8958629917124,3399.578101683961,12124.708784504648,37667.12817786426,5.879307793060479e-05,0.13577014992911637,0.01792625586179838,17.280771420113123,432.28864610864053,0.01711069766276019
149,3.2519088526140303,2.1653555,0.08943184485042581,3399.648007738336,2067.8930084764183,3399.5755761443265,12124.691943437556,37667.0451774674,5.8793048435636786e-05,0.13577004919482097,0.017926242544414755,17.2807825780893,435.20969136534154,0.017087666994229162
150,3.273733744242313,2.1653555,0.08943193564896651,3399.6454772792845,2067.890157771311,3399.5730506105947,12124.675120243483,37666.9622327488,5.8793018940639934e-05,0.13576994846044524,0.017926229227062246,17.280793704027673,438.13073817327046,0.01706482106382714
151,3.295558635870595,2.1653555,0.08943202628302503,3399.6429468257993,2067.8873108461244,3399.570525082759,12124.65831478055,37666.8793432675,5.8792989445614805e-05,0.1357698477259913,0.01792621590974083,17.280804798182995,441.05178652269274,0.017042157172857564
152,3.317383527498877,2.1653555,0.08943211675390053,3399.6404163778775,2067.8844676710314,3399.5679995608134,12124.64152690888,37666.79650858878,5.879295995056209e-05,0.1357697469914612,0.017926202592450476,17.28081586080631,443.97283640395153,0.01701967267958886
153,3.3392084191271594,2.1653555,0.0894322070628735,3399.637885935515,2067.881628216634,3399.565474044751,12124.624756490652,37666.71372828425,5.879293045548236e-05,0.13576964625685725,0.017926189275191143,17.280826892145065,446.89388780746594,0.01699736499768659
154,3.3610333107554413,2.1653555,0.08943229721120613,3399.635355498708,2067.8787924539524,3399.562948534566,12124.60800339,37666.631001931724,5.879290096037625e-05,0.13576954552218157,0.017926175957962802,17.28083789244318,449.81494072373226,0.01697523159469865
155,3.3828582023837237,2.1653555,0.08943238720014277,3399.6328250674533,2067.875960354419,3399.560423030252,12124.591267472953,37666.54832911479,5.879287146524438e-05,0.13576944478743597,0.017926162640765415,17.280848861941106,452.7359951433189,0.016953269990591453
156,3.4046830940120048,2.1653555,0.08943247703091015,3399.6302946417472,2067.873131889869,3399.557897531803,12124.574548607481,37666.46570942308,5.8792841970087234e-05,0.13576934405262261,0.017926149323598962,17.28085980087591,455.6570510568671,0.016931477756335033
157,3.426507985640288,2.1653555,0.08943256670471784,3399.6277642215864,2067.870307032531,3399.555372039213,12124.557846663376,37666.38314245195,5.879281247490552e-05,0.13576924331774357,0.0179261360064634,17.280870709481324,458.5781084550927,0.016909852512535066
158,3.44833287726857,2.1653555,0.0894326562227586,3399.625233806967,2067.867485755021,3399.5528465524762,12124.541161512225,37666.300627802266,5.879278297969979e-05,0.13576914258280057,0.0179261226893587,17.28088158798785,461.4991673287803,0.01688839192811014
159,3.4701577688968515,2.1653555,0.08943274558620869,3399.6227033978857,2067.864668030333,3399.5503210715865,12124.524493027415,37666.218165080536,5.8792753484470654e-05,0.13576904184779587,0.01792610937228483,17.28089243662278,464.4202276687857,0.01686709371901228
160,3.4919826605251334,2.1653555,0.08943283479622814,3399.620172994339,2067.8618538318333,3399.5477955965375,12124.507841084078,37666.13575389866,5.879272398921853e-05,0.13576894111273105,0.017926096055241765,17.280903255610298,467.3412894660342,0.016845955646989236
161,3.513807552153416,2.1653555,0.08943292385396122,3399.6176425963235,2067.8590431332505,3399.545270127324,12124.491205559028,37666.05339387378,5.8792694493944086e-05,0.13576884037760834,0.017926082738229474,17.280914045171514,470.26235271151785,0.016824975518386843
162,3.535632443781698,2.1653555,0.0894330127605366,3399.615112203836,2067.8562359086714,3399.5427446639396,12124.47458633077,37665.97108462829,5.8792664998647784e-05,0.13576873964242928,0.017926069421247914,17.280924805524545,473.1834173962977,0.016804151182989856
163,3.5574573354099797,2.1653555,0.08943310151706775,3399.6125818168725,2067.8534321325305,3399.5402192063793,12124.457983279437,37665.88882578965,5.87926355033303e-05,0.1357686389071959,0.01792605610429707,17.280935536884556,476.10448351149813,0.01678348053289995
164,3.579282227038262,2.1653555,0.08943319012465321,3399.6100514354307,2067.850631779607,3399.5376937546375,12124.441396286775,37665.806616990296,5.879260600799203e-05,0.13576853817190995,0.017926042787376906,17.28094623946384,479.0255510483135,0.016762961501449267
165,3.6011071186665444,2.1653555,0.08943327858437689,3399.6075210595063,2067.847834825014,3399.5351683087083,12124.424825236105,37665.72445786762,5.879257651263352e-05,0.13576843743657319,0.017926029470487388,17.280956913471847,481.94661999799985,0.01674259206214843
166,3.6229320102948264,2.1653555,0.0894333668973083,3399.6049906890967,2067.8450412441966,3399.532642868586,12124.408270012289,37665.64234806376,5.8792547017255374e-05,0.1357683367011875,0.017926016153628495,17.280967559115265,484.8676903518758,0.016722370227667465
167,3.6447569019231087,2.1653555,0.08943345506450288,3399.602460324198,2067.8422510129217,3399.530117434266,12124.391730501715,37665.5602872256,5.879251752185797e-05,0.13576823596575435,0.017926002836800195,17.28097817659804,487.78876210132614,0.016702294048848584
168,3.6665817935513902,2.1653555,0.08943354308700228,3399.5999299648074,2067.839464107274,3399.5275920057416,12124.375206592247,37665.47827500461,5.8792488026441886e-05,0.13576813523027575,0.017925989520002454,17.28098876612147,490.7098352377942,0.016682361613749617
169,3.6884066851796726,2.1653555,0.08943363096583457,3399.5973996109215,2067.836680503649,3399.525066583008,12124.358698173208,37665.396311056844,5.879245853100756e-05,0.13576803449475314,0.01792597620323525,17.280999327884224,493.63090975278766,0.016662571046716885
170,3.7102315768079546,2.1653555,0.08943371870201453,3399.594869262537,2067.8339001787476,3399.52254116606,12124.342205135352,37665.314395042704,5.879242903555554e-05,0.13576793375918814,0.01792596288649856,17.281009862082403,496.5519856378734,0.016642920507486572
171,3.7320564684362365,2.1653555,0.08943380629654386,3399.592338919651,2067.831123109571,3399.520015754892,12124.325727370875,37665.232526627165,5.879239954008635e-05,0.135767833023583,0.017925949569792345,17.281020368909576,499.47306288467644,0.01662340819031346
172,3.7538813600645184,2.1653555,0.0894338937504115,3399.58980858226,2067.8283492734126,3399.517490349499,12124.309264773286,37665.150705479224,5.879237004460034e-05,0.13576773228793856,0.01792593625311658,17.281030848556853,502.3941414848832,0.01660403232312602
173,3.7757062516928013,2.1653555,0.08943398106459377,3399.587278250361,2067.8255786478567,3399.514964949876,12124.292817237487,37665.06893127226,5.879234054909801e-05,0.13576763155225677,0.01792592293647124,17.281041301212902,505.3152214302368,0.016584791166707035
174,3.7975311433210828,2.1653555,0.0894340682400547,3399.584747923951,2067.8228112107695,3399.5124395560174,12124.276384659706,37664.98720368371,5.8792311053579895e-05,0.13576753081653914,0.0179259096198563,17.281051727064014,508.2363027125375,0.016565683013898724
175,3.8193560349493647,2.1653555,0.08943415527774615,3399.582217603027,2067.820046940296,3399.5099141679184,12124.259966937481,37664.90552239513,5.87922815580464e-05,0.13576743008078748,0.017925896303271727,17.281062126294135,511.1573853236429,0.01654670618883153
176,3.8411809265776475,2.1653555,0.08943424217860813,3399.5796872875853,2067.817285814853,3399.507388785574,12124.243563969585,37664.82388709188,5.879225206249798e-05,0.13576732934500277,0.017925882986717503,17.281072499084914,514.0784692554666,0.016527859046175784
177,3.8630058182059295,2.1653555,0.08943432894356892,3399.5771569776234,2067.814527813128,3399.5048634089794,12124.227175656128,37664.74229746352,5.879222256693504e-05,0.13576722860918713,0.017925869670193592,17.281082845615735,516.9995544999773,0.016509139970415372
178,3.884830709834211,2.1653555,0.0894344155735454,3399.574626673138,2067.811772914068,3399.5023380381294,12124.21080189838,37664.660753203185,5.879219307135813e-05,0.1357671278733418,0.017925856353699976,17.28109316606378,519.9206410491969,0.016490547375142682
179,3.9066556014624934,2.1653555,0.08943450206944312,3399.5720963741264,2067.8090210968826,3399.4998126730193,12124.194442598862,37664.57925400787,5.879216357576756e-05,0.1357670271374682,0.017925843037236624,17.281103460604044,522.8417288952041,0.016472079702374062
180,3.9284804930907757,2.1653555,0.08943458843215658,3399.5695660805854,2067.8062723410326,3399.497287313644,12124.178097661284,37664.497799578334,5.879213408016379e-05,0.1357669264015678,0.01792582972080351,17.28111372940939,525.7628180301278,0.01645373542188514
181,3.9503053847190577,2.1653555,0.08943467466256946,3399.567035792512,2067.8035266262295,3399.4947619599984,12124.1617669905,37664.41638961882,5.879210458454738e-05,0.1357668256656423,0.017925816404400614,17.281123972650573,528.6839084461521,0.016435513030565223
182,3.9721302763473396,2.1653555,0.08943476076155468,3399.564505509903,2067.80078393243,3399.492236612078,12124.145450492551,37664.3350238373,5.879207508891844e-05,0.1357667249296926,0.01792580308802791,17.28113419049629,531.6050001355109,0.016417411051790252
183,3.9939551679756216,2.1653555,0.08943484672997473,3399.561975232756,2067.798044239831,3399.489711269878,12124.129148074577,37664.25370194518,5.879204559327769e-05,0.13576662419372063,0.017925789771685366,17.281144383113205,534.5260930904902,0.01639942803481353
184,4.0157800596039035,2.1653555,0.08943493256868178,3399.559444961068,2067.7953075288665,3399.487185933394,12124.112859644847,37664.17242365732,5.879201609762538e-05,0.13576652345772755,0.017925776455372962,17.281154550666,537.447187303427,0.0163815625541738
185,4.037604951232185,2.1653555,0.08943501827851782,3399.556914694836,2067.792573780203,3399.484660602621,12124.0965851127,37664.09118869193,5.879198660196192e-05,0.13576642272171466,0.017925763139090677,17.281164693317386,540.3682827667081,0.016363813209119903
186,4.059429842860468,2.1653555,0.08943510386031496,3399.554384434057,2067.7898429747356,3399.4821352775543,12124.08032438857,37664.00999677064,5.879195710628779e-05,0.13576632198568345,0.01792574982283848,17.281174811228162,543.2893794727697,0.016346178623051637
187,4.08125473448875,2.1653555,0.08943518931489547,3399.551854178728,2067.7871150935844,3399.4796099581895,12124.064077383928,37663.928847618285,5.879192761060334e-05,0.13576622124963525,0.01792573650661635,17.28118490455723,546.2104774140969,0.016328657442976152
188,4.103079626117032,2.1653555,0.08943527464307201,3399.549323928846,2067.78439011809,3399.477084644522,12124.047844011291,37663.84774096296,5.879189811490886e-05,0.13576612051357123,0.017925723190424264,17.28119497346163,549.1315765832235,0.016311248338979414
189,4.124904517745314,2.1653555,0.08943535984564778,3399.546793684409,2067.781668029809,3399.474559336548,12124.031624184185,37663.76667653588,5.879186861920483e-05,0.1357660197774929,0.017925709874262195,17.28120501809658,552.0526769727305,0.01629395000371226
190,4.146729409373596,2.1653555,0.08943544492341672,3399.5442634454134,2067.778948810514,3399.472034034262,12124.015417817141,37663.68565407139,5.879183912349166e-05,0.1357659190414015,0.01792569655813012,17.281215038615503,554.9737785752461,0.016276761151890546
191,4.168554301001878,2.1653555,0.08943552987716356,3399.541733211857,2067.776232442185,3399.46950873766,12123.99922482568,37663.60467330693,5.879180962776961e-05,0.13576581830529816,0.01792568324202802,17.281225035170042,557.8948813834463,0.01625968051980891
192,4.190379192630161,2.1653555,0.08943561470766412,3399.5392029837362,2067.7735189070104,3399.4669834467372,12123.98304512626,37663.523733982816,5.879178013203923e-05,0.1357657175691843,0.017925669925955866,17.281235007910123,560.815985390052,0.016242706864867767
193,4.212204084258443,2.1653555,0.0894356994156853,3399.536672761049,2067.7708081873798,3399.46445816149,12123.966878636355,37663.44283584255,5.879175063630068e-05,0.1357656168330612,0.01792565660991364,17.28124495698395,563.7370905878297,0.01622583896511304
194,4.234028975886725,2.1653555,0.08943578400198535,3399.5341425437923,2067.7681002658833,3399.4619328819135,12123.9507252743,37663.36197863231,5.879172114055438e-05,0.13576551609692974,0.01792564329390132,17.28125488253805,566.6581969695923,0.016209075618788274
195,4.255853867515007,2.1653555,0.08943586846731397,3399.5316123319635,2067.7653951253074,3399.459407608004,12123.93458495939,37663.28116210125,5.8791691644800785e-05,0.13576541536079156,0.01792562997791888,17.281264784717298,569.5793045281949,0.01619241564389872
196,4.2776787591432885,2.1653555,0.08943595281241241,3399.52908212556,2067.7626927486313,3399.4568823397567,12123.918457611842,37663.20038600139,5.8791662149040174e-05,0.13576531462464772,0.017925616661966296,17.281274663664938,572.5004132565389,0.016175857877786994
197,4.2995036507715705,2.1653555,0.0894360370380137,3399.526551924579,2067.759993119025,3399.4543570771675,12123.902343152722,37663.119650087356,5.87916326532729e-05,0.13576521388849933,0.017925603346043546,17.281284519522615,575.4215231475682,0.016159401176719972
198,4.321328542399852,2.1653555,0.08943612114484266,3399.524021729018,2067.757296219844,3399.451831820232,12123.88624150401,37663.03895411667,5.879160315749925e-05,0.13576511315234774,0.01792559003015061,17.281294352430415,578.3426341942701,0.016143044415486543
199,4.343153434028135,2.1653555,0.08943620513361618,3399.5214915388738,2067.7546020346294,3399.4493065689467,12123.870152588515,37662.958297849415,5.879157366171964e-05,0.13576501241619393,0.01792557671428747,17.28130416252686,581.2637463896747,0.016126786487005915
200,4.364978325656417,2.1653555,0.08943628900504316,3399.5189613541443,2067.7519105471024,3399.446781323307,12123.85407632991,37662.87768104833,5.8791544165934386e-05,0.13576491168003896,0.017925563398454095,17.281313949948952,584.1848597268529,0.016110626301946106
201,4.386803217284699,2.1653555,0.08943637275982484,3399.5164311748267,2067.749221741162,3399.4442560833086,12123.838012652715,37662.79710347882,5.8791514670143824e-05,0.13576481094388423,0.017925550082650475,17.281323714832197,587.105974198919,0.01609456278835233
202,4.408628108912981,2.1653555,0.0894364563986548,3399.5139010009184,2067.746535600883,3399.441730848948,12123.821961482257,37662.71656490876,5.879148517434825e-05,0.13576471020773068,0.01792553676687658,17.281333457310627,590.0270897990273,0.01607859489128498
203,4.430453000541263,2.1653555,0.08943653992221906,3399.5113708324166,2067.7438521105123,3399.4392056202205,12123.805922744676,37662.63606510861,5.8791455678548036e-05,0.1357646094715795,0.017925523451132387,17.281343177516817,592.9482065203737,0.016062721572466885
204,4.452277892169545,2.1653555,0.08943662333119629,3399.508840669319,2067.7411712544676,3399.4366803971225,12123.789896366898,37662.55560385119,5.879142618274346e-05,0.13576450873543178,0.01792551013541788,17.281352875581906,595.8693243561946,0.01604694180993957
205,4.474102783797828,2.1653555,0.08943670662625786,3399.506310511623,2067.738493017333,3399.43415517965,12123.773882276655,37662.475180911904,5.8791396686934894e-05,0.13576440799928854,0.017925496819733037,17.28136255163565,598.7904432997649,0.016031254597728303
206,4.49592767542611,2.1653555,0.08943678980806796,3399.503780359326,2067.7358173838566,3399.4316299677994,12123.757880402443,37662.39479606852,5.87913671911226e-05,0.13576430726315103,0.017925483504077837,17.281372205806388,601.7115633443998,0.016015658945515553
207,4.517752567054392,2.1653555,0.08943687287728375,3399.5012502124255,2067.73314433895,3399.4291047615666,12123.741890673487,37662.31444910102,5.87913376953069e-05,0.13576420652701998,0.01792547018845226,17.281381838221126,604.6326844834542,0.01600015387832268
208,4.539577458682674,2.1653555,0.08943695583455544,3399.498720070919,2067.7304738676826,3399.426579560947,12123.725913019816,37662.2341397919,5.87913081994881e-05,0.1357641057908967,0.017925456872856283,17.2813914490055,607.5538067103205,0.01598473843619964
209,4.5614023503109555,2.1653555,0.08943703868052634,3399.4961899348036,2067.7278059552827,3399.424054365938,12123.709947372145,37662.15386792583,5.879127870366651e-05,0.13576400505478214,0.01792544355728989,17.28140103828384,610.4749300184287,0.01596941167392238
210,4.5832272419392375,2.1653555,0.08943712141583311,3399.493659804077,2067.7251405871316,3399.421529176535,12123.69399366194,37662.07363328979,5.879124920784244e-05,0.13576390431867738,0.017925430241753058,17.281410606179172,613.3960544012499,0.015954172660697732
211,4.60505213356752,2.1653555,0.08943720404110571,3399.4911296787373,2067.7224777487645,3399.4190039927344,12123.678051821384,37661.99343567294,5.879121971201616e-05,0.13576380358258344,0.01792541692624577,17.281420152813233,616.3171798522887,0.015939020479875658
212,4.626877025195803,2.1653555,0.08943728655696757,3399.488599558781,2067.7198174258656,3399.416478814532,12123.662121783344,37661.913274866696,5.879119021618802e-05,0.13576370284650127,0.017925403610767998,17.281429678306505,619.2383063650885,0.0159239542286685
213,4.648701916824084,2.1653555,0.08943736896403573,3399.4860694442064,2067.717159604267,3399.4139536419248,12123.6462034814,37661.83315066453,5.87911607203582e-05,0.13576360211043176,0.017925390295319733,17.28143918277822,622.1594339332293,0.01590897301787713
214,4.670526808452366,2.1653555,0.08943745126292081,3399.483539335011,2067.7145042699467,3399.4114284749085,12123.630296849791,37661.753062862044,5.87911312245271e-05,0.13576350137437607,0.017925376979900952,17.281448666346392,625.0805625503284,0.015894075971623733
215,4.692351700080648,2.1653555,0.08943753345422724,3399.4810092311923,2067.7118514090266,3399.4089033134796,12123.61440182347,37661.673011257095,5.879110172869498e-05,0.13576340063833517,0.01792536366451163,17.28145812912781,628.0016922100361,0.01587926222709115
216,4.71417659170893,2.1653555,0.08943761553855327,3399.478479132748,2067.7092010077686,3399.4063781576347,12123.598518338,37661.592995649335,5.8791072232862094e-05,0.1357632999023099,0.017925350349151752,17.281467571238096,630.9228229060413,0.015864530934268376
217,4.736001483337213,2.1653555,0.08943769751649111,3399.475949039675,2067.7065530525747,3399.4038530073694,12123.582646329636,37661.513015840676,5.879104273702871e-05,0.13576319916630128,0.017925337033821296,17.28147699279168,633.8439546320657,0.015849881255702306
218,4.757826374965495,2.1653555,0.08943777938862697,3399.473418951972,2067.7039075299845,3399.401327862681,12123.566785735266,37661.43307163491,5.87910132411951e-05,0.1357630984303102,0.017925323718520247,17.281486393901858,636.7650873818679,0.015835312366255294
219,4.779651266593777,2.1653555,0.08943786115554117,3399.4708888696355,2067.701264426672,3399.3988027235655,12123.550936492391,37661.35316283777,5.879098374536163e-05,0.13576299769433767,0.01792531040324859,17.28149577468077,639.686221149239,0.015820823452868574
220,4.801476158222059,2.1653555,0.08943794281780826,3399.468358792664,2067.698623729444,3399.3962775900195,12123.535098539178,37661.27328925708,5.879095424952839e-05,0.13576289695838445,0.017925297088006296,17.281505135239446,642.6073559280062,0.01580641371433121
221,4.823301049850341,2.1653555,0.08943802437599704,3399.4658287210545,2067.69598542524,3399.393752462039,12123.519271814379,37661.19345070244,5.87909247536958e-05,0.13576279622245166,0.017925283772793354,17.281514475687803,645.5284917120283,0.01579208236105456
222,4.8451259414786225,2.1653555,0.08943810583067067,3399.4632986548054,2067.693349501128,3399.3912273396213,12123.503456257336,37661.11364698531,5.879089525786418e-05,0.13576269548654016,0.01792527045760974,17.281523796134675,648.4496284951979,0.01577782861485197
223,4.866950833106905,2.1653555,0.08943818718238679,3399.460768593914,2067.690715944303,3399.3887022227623,12123.487651808051,37661.03387791921,5.87908657620336e-05,0.13576259475065075,0.01792525714245544,17.28153309668782,651.370766271443,0.015763651708723635
224,4.888775724735187,2.1653555,0.08943826843169754,3399.4582385383783,2067.688084742087,3399.3861771114584,12123.471858407045,37660.95414331922,5.879083626620435e-05,0.13576249401478427,0.01792524382733043,17.28154237745394,654.2919050347219,0.015749550886646497
225,4.910600616363469,2.1653555,0.08943834957914963,3399.4557084881953,2067.685455881925,3399.3836520057066,12123.456075995462,37660.87444300242,5.879080677037686e-05,0.13576239327894163,0.0179252305122347,17.281551638538684,657.2130447790256,0.015735525403368974
226,4.932425507991751,2.1653555,0.08943843062528453,3399.4531784433634,2067.6828293513845,3399.3811269055036,12123.440304515021,37660.794776787654,5.879077727455119e-05,0.13576229254312386,0.017925217197168223,17.28156088004669,660.1341854983798,0.0157215745242104
227,4.954250399620033,2.1653555,0.0894385115706384,3399.45064840388,2067.6802051381537,3399.378601810846,12123.42454390798,37660.71514449543,5.87907477787277e-05,0.13576219180733168,0.01792520388213099,17.28157010208157,663.0553271868379,0.015707697524865123
228,4.976075291248315,2.1653555,0.08943859241574222,3399.448118369743,2067.677583230039,3399.3760767217295,12123.40879411717,37660.63554594802,5.8790718282906614e-05,0.13576209107156595,0.017925190567122978,17.281579304745936,665.9764698384873,0.015693893691211047
229,4.997900182876599,2.1653555,0.0894386731611219,3399.44558834095,2067.674963614964,3399.3735516381516,12123.393055085975,37660.55598096949,5.8790688787088215e-05,0.13576199033582767,0.017925177252144174,17.281588488141423,668.8976134474478,0.01568016231912251
230,5.01972507450488,2.1653555,0.08943875380729835,3399.443058317499,2067.672346280968,3399.371026560109,12123.377326758298,37660.476449385416,5.87906592912726e-05,0.13576188960011729,0.017925163937194552,17.28159765236868,671.818758007866,0.015666502714287458
231,5.041549966133163,2.1653555,0.08943883435478743,3399.440528299387,2067.669731216204,3399.3685014875978,12123.361609078609,37660.39695102322,5.879062979546017e-05,0.13576178886443593,0.017925150622274105,17.281606797527413,674.7399035139237,0.01565291419202866
232,5.063374857761444,2.1653555,0.0894389148041002,3399.4379982866126,2067.667118408938,3399.3659764206154,12123.345901991876,37660.317485711836,5.879060029965103e-05,0.13576168812878428,0.017925137307382807,17.281615923716377,677.6610499598305,0.01563939607712903
233,5.085199749389726,2.1653555,0.08943899515574283,3399.4354682791736,2067.664507847546,3399.3634513591583,12123.330205443594,37660.23805328182,5.879057080384556e-05,0.13576158739316313,0.017925123992520643,17.281625031033386,680.5821973398256,0.015625947703660766
234,5.107024641018008,2.1653555,0.08943907541021677,3399.4329382770675,2067.6618995205126,3399.360926303223,12123.31451937979,37660.15865356543,5.879054130804394e-05,0.13576148665757357,0.0179251106776876,17.281634119575347,683.50334564818,0.015612568414818366
235,5.128849532646291,2.1653555,0.08943915556801876,3399.4304082802923,2067.659293416432,3399.3584012528067,12123.298843746961,37660.07928639633,5.879051181224636e-05,0.135761385922016,0.017925097362883658,17.281643189438253,686.4244948791927,0.015599257562755294
236,5.1506744242745715,2.1653555,0.08943923562964091,3399.4278782888455,2067.656689524003,3399.355876207906,12123.283178492142,37659.99995160989,5.879048231645309e-05,0.1357612851864915,0.0179250840481088,17.281652240717204,689.3456450271907,0.015586014508424282
